id,ipo_id,object_id,valuation_amount,valuation_currency_code,raised_amount,raised_currency_code,public_at,stock_symbol,source_url,source_description,created_at,updated_at
653,714,c:26395,0.0,USD,0.0,,,NASDAQ:CREE,,,2011-08-18 03:51:41,2011-08-18 03:51:41
654,715,c:12185,0.0,USD,0.0,,,NASDAQ:HOLX,,,2011-08-18 23:30:59,2011-08-18 23:30:59
655,716,c:55457,0.0,USD,0.0,,,NASDAQ:ARIA,,,2011-08-19 01:37:19,2011-08-19 01:37:19
656,717,c:17066,0.0,USD,0.0,,2008-03-18,NYSE:V,,,2011-08-20 01:17:22,2011-08-20 01:17:22
657,718,c:3104,0.0,USD,0.0,,2011-05-12,FFN,,,2011-08-22 01:18:50,2012-02-20 03:31:42
658,719,c:86079,0.0,USD,0.0,,,NASDAQ:MTSC,,,2011-08-26 03:36:37,2011-08-26 03:36:37
659,720,c:12390,0.0,USD,0.0,,,NYSE:BDC,,,2011-08-27 02:55:05,2011-08-27 02:55:05
660,721,c:70298,0.0,USD,0.0,,,NYSE:IMN,,,2011-08-30 04:15:26,2011-08-30 04:15:26
661,722,c:40482,0.0,USD,0.0,,,NASDAQ:PWRD,,,2011-09-06 01:41:13,2011-09-06 01:41:13
662,723,c:3245,0.0,USD,0.0,USD,1998-08-03,NYSE:SAP,,,2011-09-07 03:18:06,2012-04-12 03:57:31
663,724,c:81939,0.0,USD,0.0,,,NASDAQ:PSEM,,,2011-09-07 03:50:50,2011-09-07 03:50:50
664,725,c:10855,0.0,USD,0.0,,,NASDAQ:TTEC,,,2011-09-09 04:37:50,2011-09-09 04:37:50
665,726,c:104198,0.0,USD,0.0,,,NASDAQ:IART,,,2011-09-13 03:33:01,2011-09-13 03:33:01
666,727,c:72053,0.0,USD,0.0,,,NASDAQ:BSQR,,,2011-09-14 03:37:50,2011-09-14 03:37:50
667,728,c:59377,0.0,USD,0.0,USD,2003-07-02,NASDAQ:BRKR,,,2011-09-15 01:53:07,2012-04-10 04:13:58
668,729,c:30574,0.0,USD,0.0,,,NYSE:TER,,,2011-09-15 02:24:56,2011-09-15 02:24:56
669,730,c:23927,0.0,USD,0.0,USD,1988-04-08,NASDAQ:ALTR,,,2011-09-15 02:29:49,2012-04-16 02:49:37
670,731,c:117380,0.0,USD,743400000.0,USD,2011-05-13,NYSE:RENN,http://www.bloomberg.com/news/2011-05-04/renren-raises-743-million-in-china-social-networking-site-ipo.html,Renren Surges on First Day of Trading With Price-to-Sales Beating Facebook,2011-09-27 04:33:15,2013-12-02 19:05:56
671,732,c:120896,0.0,USD,0.0,,,NASDAQ:PCO,,,2011-09-29 02:27:16,2011-09-29 02:27:16
672,733,c:17655,0.0,USD,0.0,,,NASDAQ:SYNA,,,2011-09-29 02:46:24,2011-09-29 02:46:24
673,734,c:25558,0.0,USD,0.0,,,NYSE:NPTN,,,2011-09-30 02:46:24,2011-09-30 02:46:24
674,735,c:7120,0.0,USD,0.0,,,NASDAQ:IRBT,,,2011-09-30 03:45:52,2011-09-30 03:45:52
675,736,c:129784,0.0,USD,0.0,,,NASDAQ:ASUR,,,2011-10-04 06:20:22,2011-10-04 06:20:22
676,737,c:131664,0.0,USD,0.0,,,NASDAQ:BLIN,,,2011-10-05 05:39:38,2011-10-05 05:39:38
677,739,c:139713,0.0,USD,0.0,,,NASDAQ:ADLR,,,2011-10-25 01:52:55,2011-10-25 01:52:55
678,740,c:140037,0.0,USD,0.0,,,NASDAQ:BEAT,,,2011-10-27 03:53:20,2011-10-27 03:53:20
679,741,c:140524,0.0,USD,0.0,,,NYSE:GTI,,,2011-11-01 04:40:51,2011-11-01 04:40:51
680,742,c:140735,0.0,USD,0.0,,,NASDAQ:SRDX,,,2011-11-03 03:29:14,2011-11-03 03:29:14
681,743,c:140740,0.0,USD,0.0,,,NASDAQ:ALVR,,,2011-11-03 04:17:02,2011-11-03 04:17:02
682,744,c:33777,0.0,USD,0.0,USD,1991-08-02,NASDAQ:VRTX,http://pharmalicensing.com/public/companies/view/1702/vertex-pharmaceuticals,,2011-11-05 02:59:27,2012-02-24 22:20:43
683,745,c:141397,0.0,USD,0.0,,,NASDAQ:IDXX,,,2011-11-09 07:24:23,2011-11-09 07:24:23
684,746,c:11391,12800000000.0,USD,0.0,USD,2011-11-07,NASDAQ:GRPN,http://money.cnn.com/2011/11/04/technology/groupon_IPO/index.htm,Groupon spikes 31% in IPO,2011-11-23 01:36:32,2013-08-26 10:10:14
685,747,c:143111,0.0,USD,0.0,USD,,NASDAQ:NOIZ,,,2011-11-29 04:15:17,2012-06-12 03:47:55
686,748,c:21370,0.0,USD,0.0,USD,2008-12-08,NYSE:FIO,,,2011-11-29 16:52:32,2013-12-11 11:52:29
687,749,c:144148,0.0,USD,0.0,,,NASDAQ:LSCC,,,2011-12-09 14:36:25,2011-12-09 14:36:25
688,750,c:757,1000000000.0,USD,0.0,,2012-02-03,NASDAQ:JIVE,,,2011-12-13 04:32:54,2012-02-07 06:27:21
689,751,c:29324,0.0,USD,0.0,,,NYSE:SLH,,,2011-12-13 04:50:14,2011-12-13 04:50:14
690,752,c:15850,0.0,USD,0.0,USD,1985-09-27,NYSE:HON,,,2011-12-20 04:56:44,2012-04-12 04:01:38
691,753,c:145086,0.0,USD,0.0,,,NASDAQ:AGLT,,,2011-12-22 04:41:43,2011-12-22 04:41:43
692,754,c:30525,0.0,USD,0.0,USD,2000-04-28,NASDAQ:ONNN,,,2011-12-24 02:17:42,2012-04-10 04:17:21
693,755,c:24595,0.0,USD,0.0,,2009-07-01,TYO:2193,,,2012-01-03 12:23:08,2012-01-07 00:41:01
694,756,c:145411,80000000.0,USD,0.0,,2011-12-27,QPON,,,2012-01-07 19:31:39,2012-01-09 23:32:44
695,757,c:48671,0.0,USD,0.0,USD,2008-11-17,NYSE:BSY,,,2012-01-09 03:48:06,2013-11-18 07:06:30
696,758,c:147073,0.0,USD,0.0,,,NASDAQ:VTUS,,,2012-01-17 04:20:51,2012-01-17 04:20:51
697,759,c:148188,0.0,USD,0.0,,,NYSE:TNB,,,2012-01-31 03:56:14,2012-01-31 03:56:14
698,760,c:148281,0.0,USD,0.0,,,NASDAQ:ANGO,,,2012-02-01 05:32:00,2012-02-01 05:32:00
699,761,c:149051,0.0,USD,0.0,USD,1984-05-11,NASDAQ:LRCX,,,2012-02-10 03:11:21,2012-04-16 04:24:03
700,762,c:9931,0.0,USD,0.0,,2011-06-09,NASDAQ:PKT,,,2012-02-14 01:57:52,2012-02-14 01:57:52
701,763,c:325,290000000.0,USD,0.0,,2012-02-17,NASDAQ:BCOV,,,2012-02-18 02:24:07,2012-02-18 02:24:51
702,764,c:1812,0.0,USD,0.0,,2011-12-19,NASDAQ:ZNGA,,,2012-02-20 09:58:15,2012-02-20 09:58:15
703,765,c:32778,0.0,USD,0.0,,2011-03-29,PINK:CRXLY,,,2012-02-21 01:42:59,2012-02-21 01:42:59
704,766,c:26025,0.0,USD,223300000.0,USD,2010-10-15,HKG:2468,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020100930e69u000b7&r=Rss&s=DJFVW,Trony Solar Raises US$223.3 Million In Hong Kong IPO - Source,2012-02-21 02:52:34,2012-02-24 19:59:27
705,767,c:20712,0.0,USD,0.0,,2012-02-02,NYSE:AVG,,,2012-02-21 21:36:15,2012-02-21 21:36:15
706,768,c:150093,0.0,USD,0.0,,,NASDAQ:FORD,,,2012-02-22 06:25:59,2012-02-22 06:25:59
707,769,c:31805,0.0,USD,0.0,,,NASDAQ:HCKT,,,2012-02-22 06:38:35,2012-02-22 06:38:35
708,770,c:150654,0.0,USD,0.0,USD,,NYSE:ELY,,,2012-02-28 04:16:48,2012-02-28 04:16:48
709,771,c:113,1300000000.0,USD,107000000.0,USD,2012-03-02,NYSE:YELP,http://techcrunch.com/2012/03/02/yelp-shares-pop-over-60-percent-in-early-trading-valued-at-1-3-billion/,Yelp Shares Pop Over 60 Percent In In First Day Of Trading; Valued At $1.3 Billion,2012-03-03 02:19:08,2012-03-03 02:24:44
710,772,c:151699,0.0,USD,93000000.0,USD,2006-09-07,NASDAQ:IPGP,http://optics.org/article/25808,IPG Photonics files for public share offering,2012-03-12 04:48:44,2012-03-12 04:48:44
711,774,c:36071,0.0,USD,0.0,USD,2000-12-29,EPA:COX,,,2012-03-14 00:22:59,2012-03-14 00:22:59
712,775,c:24982,0.0,USD,130000000.0,USD,2011-11-16,NASDAQ:CLVS,http://www.burrillreport.com/article-clovis_oncology_raises_130_million_in_ipo.html,Clovis Oncology Raises $130 Million in IPO,2012-03-14 00:30:51,2012-03-14 00:30:51
713,776,c:7060,0.0,USD,0.0,USD,2012-01-01,NYSE:XRX,http://www.freshnews.com/news/625005/xerox-raises-1-1-billion-through-senior-notes-offering,Xerox Raises $1.1 Billion Through Senior Notes Offering,2012-03-16 02:18:42,2012-03-16 02:18:42
714,777,c:12388,0.0,USD,0.0,USD,1978-01-13,NYSE:GLW,,,2012-03-19 06:42:16,2012-04-13 03:34:33
715,778,c:32951,0.0,USD,0.0,USD,2005-03-11,NYSE:PAY,,,2012-03-20 03:36:27,2012-04-16 03:52:11
716,779,c:22131,0.0,USD,0.0,USD,,NYSE:DWRE,,,2012-03-21 05:14:37,2012-03-21 05:14:37
717,780,c:12178,0.0,USD,0.0,USD,2012-03-22,NYSE:ET,http://www.freshnews.com/news/627739/exacttarget-celebrates-initial-public-offering-and-first-day-trading-new-york-stock-exc,ExactTarget Celebrates Initial Public Offering and First Day of Trading on the New York Stock Exchange,2012-03-23 01:59:39,2012-03-23 01:59:39
718,781,c:6314,1000000000.0,USD,0.0,USD,2011-04-22,NASDAQ:BRSE,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2012/03/22/BUFS1NOMIN.DTL,BrightSource Energy of Oakland sets IPO plan,2012-03-23 02:07:24,2012-03-23 02:12:12
719,782,c:48759,86250000.0,USD,0.0,USD,2012-03-23,NASDAQ:TSRO,http://www.streetinsider.com/IPOs/Oncology+Biopharma+TESARO+%28TSRO%29+Files+$86.25M+IPO/7292993.html,Oncology Biopharma TESARO (TSRO) Files $86.25M IPO,2012-03-24 02:02:06,2012-03-24 02:02:06
720,783,c:23283,973500000.0,USD,0.0,USD,2012-03-28,NYSE:MM,http://techcrunch.com/2012/03/28/mobile-ad-network-millennial-media-prices-ipo-at-13-per-share/,Mobile Ad Network Millennial Media Prices IPO At $13 Per Share,2012-03-29 03:04:22,2012-03-29 03:04:22
721,784,c:17773,0.0,USD,0.0,USD,2012-03-27,NYSE:VCRA,http://www.vocera.com/index.php/company/pressreleases/120327,Vocera Announces Pricing of Initial Public Offering,2012-03-29 04:29:34,2012-03-29 04:29:34
722,785,c:32024,0.0,USD,0.0,USD,,NASDAQ:AMLN,,,2012-03-29 04:35:18,2012-03-29 04:35:18
723,786,c:163,0.0,USD,0.0,USD,2012-03-29,PRSS,http://money.cnn.com/2012/03/29/technology/millennial-media-cafe-press-ipo/,CNN,2012-03-29 20:57:18,2012-04-02 07:12:55
724,787,c:61220,0.0,USD,0.0,USD,2012-03-29,NASDAQ:MACK,http://www.masshightech.com/stories/2012/03/26/daily50-Merrimack-Pharmaceuticals-stock-drops-post-IPO.html,Merrimack Pharmaceuticals' stock drops post-IPO,2012-03-30 02:47:21,2012-03-30 02:48:27
725,788,c:28396,0.0,USD,0.0,USD,2012-03-30,NASDAQ:ENPH,http://enphase.com/blog/2012/03/enphase-energy-prices-initial-public-offering/,Enphase Energy Prices Initial Public Offering,2012-04-03 03:21:45,2012-04-03 03:21:45
726,789,c:80846,0.0,USD,0.0,USD,,NYSE:ADI,,,2012-04-03 03:58:40,2012-04-03 03:58:40
727,790,c:81192,0.0,USD,0.0,USD,,NASDAQ:ININ,,,2012-04-03 06:09:09,2012-04-03 06:09:09
728,791,c:24623,0.0,USD,0.0,USD,,NASDAQ:TNGO,,,2012-04-04 04:41:36,2012-04-04 04:41:36
729,792,c:63139,0.0,USD,0.0,USD,,NASDAQ:NTK,,,2012-04-06 00:50:42,2012-04-06 00:50:42
730,793,c:34406,0.0,USD,0.0,USD,1978-01-13,NYSE:CAJ,,,2012-04-10 03:45:11,2012-04-12 04:22:36
731,794,c:6277,0.0,USD,0.0,USD,1998-09-15,NYSE:IT,,,2012-04-10 04:03:40,2012-04-10 04:04:32
732,795,c:42408,0.0,USD,0.0,USD,1992-02-26,NASDAQ:SNPS,,,2012-04-10 04:05:28,2012-04-10 04:06:08
733,796,c:26940,0.0,USD,0.0,USD,1991-08-15,NASDAQ:ZBRA,,,2012-04-10 04:18:12,2012-04-10 04:18:52
734,797,c:46022,0.0,USD,0.0,USD,1990-01-02,NYSE:CBE,,,2012-04-11 03:50:46,2012-04-11 03:51:25
735,798,c:154614,0.0,USD,0.0,USD,1991-11-15,NYSE:APH,,,2012-04-11 03:57:56,2012-04-11 03:57:56
736,799,c:50937,0.0,USD,0.0,USD,1994-01-03,NASDAQ:MXIM,,,2012-04-11 04:38:23,2012-04-11 04:39:01
737,800,c:27437,0.0,USD,0.0,USD,2002-01-02,NASDAQ:NTES,,,2012-04-11 04:41:56,2012-04-11 04:42:34
738,801,c:7499,0.0,USD,0.0,USD,1986-12-12,NASDAQ:CERN,,,2012-04-11 04:46:13,2012-04-11 04:46:13
739,802,c:7563,0.0,USD,0.0,USD,1999-08-20,NYSE:RHT,,,2012-04-11 04:57:00,2012-04-11 04:57:00
740,803,c:29208,0.0,USD,0.0,USD,1990-01-02,NYSE:IEX,,,2012-04-12 03:03:18,2012-04-12 03:03:54
741,804,c:10222,0.0,USD,0.0,USD,1978-01-13,NYSE:HIT,,,2012-04-12 04:27:30,2012-04-12 04:27:30
742,805,c:144717,0.0,USD,0.0,USD,1978-01-13,NYSE:EMR,,,2012-04-12 04:45:30,2012-04-12 04:45:30
743,806,c:47461,0.0,USD,0.0,USD,2001-04-12,NYSE:ABB,http://hutdxvwvzsue.com/,hFzlqGkgbGQojXo,2012-04-12 04:47:46,2012-07-28 10:01:46
744,807,c:8759,0.0,USD,0.0,USD,1994-11-18,NYSE:MCK,,,2012-04-12 04:49:54,2012-04-12 04:49:54
745,808,c:32537,0.0,USD,0.0,USD,1979-01-05,NYSE:DHR,,,2012-04-12 04:52:01,2012-04-12 04:52:01
746,809,c:28787,0.0,USD,0.0,USD,1978-01-13,NYSE:TYC,,,2012-04-13 03:38:56,2012-04-13 03:38:56
747,810,c:40133,0.0,USD,0.0,USD,1998-06-12,NYSE:AMT,,,2012-04-13 03:43:14,2012-04-13 03:43:14
748,811,c:18507,0.0,USD,0.0,USD,2000-10-27,NYSE:WIT,,,2012-04-13 03:45:56,2012-04-13 03:45:56
749,812,c:59312,0.0,USD,0.0,USD,1978-01-13,NYSE:ETN,,,2012-04-13 03:53:21,2012-04-13 03:53:21
750,813,c:56346,0.0,USD,0.0,USD,1998-04-24,NASDAQ:ARMH,,,2012-04-13 03:54:30,2012-04-13 03:54:30
751,814,c:17124,0.0,USD,0.0,USD,1998-04-24,NASDAQ:BRCM,,,2012-04-13 04:24:12,2012-04-13 04:24:12
752,815,c:44982,0.0,USD,0.0,USD,1978-01-13,NYSE:KYO,,,2012-04-13 04:25:47,2012-04-13 04:25:47
753,816,c:17218,0.0,USD,0.0,USD,1995-12-15,NASDAQ:CTXS,,,2012-04-13 05:12:00,2012-04-13 05:12:00
754,817,c:28874,0.0,USD,0.0,USD,1992-02-21,NYSE:ROP,,,2012-04-16 02:25:45,2012-04-16 02:25:45
755,818,c:53338,0.0,USD,0.0,USD,1978-01-13,NYSE:AME,,,2012-04-16 02:28:49,2012-04-16 02:28:49
756,819,c:1915,0.0,USD,0.0,USD,,NYSE:MSI,,,2012-04-16 02:41:04,2012-04-16 02:41:04
757,820,c:7320,0.0,USD,0.0,USD,2002-12-20,NASDAQ:STX,,,2012-04-16 02:46:44,2012-04-16 02:46:44
758,821,c:25106,0.0,USD,0.0,USD,2007-10-05,NYSE:TDC,,,2012-04-16 02:53:46,2012-04-16 02:53:46
759,822,,0.0,USD,0.0,USD,,NYSE:ROK,,,2012-04-16 02:56:33,2012-04-16 02:57:20
760,823,c:26842,0.0,USD,0.0,USD,,NYSE:ROK,,,2012-04-16 02:57:20,2012-04-16 02:57:20
761,824,c:11082,0.0,USD,0.0,USD,1999-06-18,NASDAQ:FFIV,,,2012-04-16 03:00:02,2012-04-16 03:00:02
762,825,c:13405,0.0,USD,0.0,USD,1980-10-17,NASDAQ:KLAC,,,2012-04-16 03:37:29,2012-04-16 03:37:29
763,826,c:46364,0.0,USD,0.0,USD,2000-04-04,NASDAQ:ILMN,,,2012-04-16 03:50:55,2012-04-16 03:50:55
764,827,c:19916,0.0,USD,0.0,USD,1994-12-16,NYSE:STM,,,2012-04-16 04:00:04,2012-04-16 04:00:04
765,828,c:64053,0.0,USD,0.0,USD,2010-08-13,NASDAQ:NXPI,,,2012-04-16 04:04:33,2012-04-16 04:04:33
766,829,c:39921,0.0,USD,0.0,USD,2000-09-29,NYSE:UMC,,,2012-04-16 04:06:40,2012-04-16 04:06:40
767,830,c:28823,0.0,USD,0.0,USD,1996-12-20,NYSE:NCR,,,2012-04-16 04:17:33,2012-04-16 04:17:33
768,831,c:44814,0.0,USD,0.0,USD,,NYSE:AVT,,,2012-04-16 04:20:18,2012-04-16 04:20:18
769,832,c:18127,0.0,USD,0.0,USD,1987-06-19,NASDAQ:CDNS,,,2012-04-17 04:11:12,2012-04-17 04:11:12
770,833,c:26971,0.0,USD,0.0,USD,2011-05-27,NYSE:FSL,,,2012-04-17 04:14:26,2012-04-17 04:14:26
771,834,c:82672,0.0,USD,0.0,USD,2011-10-17,NASDAQ:UBNT,,,2012-04-17 04:21:31,2012-04-17 04:21:31
772,835,c:155390,0.0,USD,0.0,USD,1988-08-19,NASDAQ:NVLS,,,2012-04-17 04:25:20,2012-04-17 04:25:20
773,836,c:20971,0.0,USD,0.0,USD,1986-11-21,NYSE:HAR,,,2012-04-17 04:36:25,2012-04-17 04:36:25
774,837,c:49539,0.0,USD,0.0,USD,,NYSE:PBI,,,2012-04-17 04:37:22,2012-04-17 04:37:22
775,838,c:18028,0.0,USD,0.0,USD,2011-04-08,NYSE:QIHU,,,2012-04-17 04:45:29,2012-04-17 04:45:29
776,839,c:71310,0.0,USD,0.0,USD,,NYSE:AMRC,,,2012-04-20 01:27:47,2012-04-20 01:27:47
777,840,c:10166,0.0,USD,0.0,USD,,NASDAQ:ACXM,,,2012-04-20 02:43:36,2012-04-20 02:43:36
778,841,c:1434,0.0,USD,230000000.0,USD,2012-04-19,NASDAQ:SPLK,,,2012-04-20 03:11:56,2013-12-11 04:03:56
779,842,c:25907,0.0,USD,0.0,USD,2012-09-04,NQ,,,2012-04-27 04:02:57,2012-11-17 02:05:26
780,843,c:23756,0.0,USD,174300000.0,USD,2011-04-13,NASDAQ:ZIP,http://green.autoblog.com/2011/04/14/zipcar-ipo-a-smash-hit-car-sharing-company-raises-174-3-millio/,,2012-04-28 19:18:53,2012-05-01 09:57:23
781,844,c:31663,0.0,USD,0.0,USD,,NYSE:TMO,,,2012-05-02 05:28:49,2012-05-02 05:28:49
782,845,c:1705,3273770000.0,USD,0.0,USD,2011-12-21,TRIP,http://news.yahoo.com/expedia-completes-tripadvisor-spinoff-142742929.html,AP,2012-05-15 05:11:55,2012-10-29 23:03:57
783,846,c:34650,0.0,USD,0.0,USD,,NYSE:WFR,,,2012-05-17 03:38:08,2012-05-17 03:38:08
784,847,c:5,104000000000.0,USD,18400000000.0,USD,2012-05-18,NASDAQ:FB,http://online.wsj.com/news/articles/SB10001424052702303448404577409923406193162,Facebook Prices IPO at Record Value,2012-05-19 01:19:41,2013-11-21 19:40:55
785,848,c:26477,0.0,USD,0.0,USD,,NASDAQ:SLAB,,,2012-05-22 01:40:06,2012-05-22 01:40:06
786,849,c:159254,0.0,USD,0.0,USD,,NASDAQ:ITMN,,,2012-05-24 03:07:48,2012-05-24 03:07:48
787,850,c:40358,0.0,USD,0.0,USD,,NASDAQ:ENZN,,,2012-05-28 02:38:29,2012-05-28 02:38:29
788,851,c:34590,0.0,USD,0.0,USD,,NYSE:SFE,,,2012-05-28 02:40:32,2012-05-28 02:40:32
789,852,c:159625,0.0,USD,0.0,USD,,NASDAQ:MDVN,,,2012-05-28 02:50:47,2012-05-28 02:50:47
790,853,c:159628,0.0,USD,0.0,USD,,NASDAQ:HIMX,,,2012-05-28 03:14:16,2012-05-28 03:14:16
791,854,c:160049,0.0,USD,0.0,USD,,NASDAQ:STXS,,,2012-05-31 03:59:36,2012-05-31 03:59:36
792,855,c:10926,0.0,USD,0.0,USD,,NASDAQ: ARUN,http://www.reuters.com/article/2007/03/26/aruba-ipo-idUSN265321120070326,Reuters,2012-07-02 15:44:08,2012-07-02 17:50:37
793,856,c:59798,0.0,USD,0.0,USD,,NASDAQ: PXLW,http://www.eetimes.com/electronics-news/4109650/Pixelworks-IPO-reaps-57-5-million-Nogatech-shares-sink-40-in-two-days,Pixelworks reaps $57.5 million in an IPO,2012-07-02 16:00:44,2012-07-02 18:11:58
794,857,c:22548,0.0,USD,0.0,USD,,TSE:NXJ,,,2012-07-05 21:05:17,2012-07-05 21:38:06
795,858,c:19066,0.0,USD,0.0,USD,,NASDAQ: FIRE,http://www.reuters.com/article/2007/03/09/sourcefire-ipo-idUSWEN526420070309,Reuters,2012-07-10 13:03:30,2012-07-10 16:48:54
796,859,c:37740,0.0,USD,0.0,USD,2007-07-25,NASDAQ:OREX,http://www.biospace.com/News/orexigen-therapeutics-inc-ipo-raises-84-million/53722,Biospace,2012-07-10 14:17:26,2013-12-10 07:14:18
797,860,c:33497,0.0,USD,0.0,USD,2012-02-29,NYSE AMEX: YMI; TSX:YM,http://ipo.einnews.com/pr_news/83312656/ym-biosciences-raises-us-80-5-million-from-public-offering,IPO News Today,2012-07-10 19:58:29,2012-07-10 20:56:38
798,861,c:16178,0.0,USD,0.0,USD,2008-02-01,Nasdaq:ARST,,,2012-07-10 23:30:18,2012-07-10 23:30:18
799,862,c:17482,0.0,USD,0.0,USD,2007-11-01,NASDAQ: SDBT,http://nevcfunding.blogspot.com/2007/11/soundbite-prices-ipo-to-raise-416.html,Northeast Venture Capital,2012-07-11 15:23:21,2012-07-11 18:24:31
800,863,c:21600,0.0,USD,0.0,USD,,NASDAQ:GEVA,,,2012-07-14 01:35:57,2012-07-14 01:35:57
801,864,c:82208,0.0,USD,0.0,USD,,NYSE:PH,,,2012-07-17 03:05:00,2012-07-17 03:05:00
802,865,c:1645,0.0,USD,0.0,USD,2012-08-01,NASDAQ:KYAK,,,2012-07-21 02:45:17,2012-12-04 19:56:39
803,866,c:23249,0.0,USD,0.0,USD,,NYSE:MXL,,,2012-08-14 02:33:45,2012-08-14 02:33:45
804,867,c:169317,0.0,USD,0.0,USD,2011-02-01,NASDAQ:TRNX,,,2012-08-25 06:16:40,2012-08-25 06:16:40
805,868,c:17323,0.0,USD,0.0,USD,,NYSE:MA,,,2012-09-07 06:47:41,2012-09-07 06:47:41
806,869,c:3626,824000000.0,USD,120000000.0,USD,2012-04-20,NYSE:BLOX,http://www.mercurynews.com/ci_20441920/infoblox-ipo-stock-shares-santa-clara-networking-software,,2012-09-27 16:58:54,2013-12-02 19:40:34
807,873,c:84340,0.0,USD,0.0,USD,2000-07-11,NYSE:TKC,http://arsiv.ntvmsnbc.com/news/16548.asp,,2012-10-24 15:58:28,2012-10-24 15:58:28
808,875,c:1942,0.0,USD,0.0,USD,2005-07-29,NASDAQ:EXPE,http://wallstcheatsheet.com/stocks/expedia-and-tripadvisor-split-as-reviews-site-goes-public.html/,,2012-10-29 23:25:32,2012-10-29 23:25:32
809,876,c:13529,0.0,USD,0.0,USD,1996-04-12,NASDAQ:SAPE,,,2012-11-17 03:27:07,2013-08-27 04:09:49
810,878,c:164413,0.0,USD,0.0,USD,,XBTC,http://finance.yahoo.com/q/ks?s=XBTC+Key+Statistics,Yahoo: XBTC Key Stastistics,2012-11-20 18:16:17,2012-11-22 05:21:54
811,879,c:179214,0.0,USD,0.0,USD,2002-07-26,Nasdaq:BDSI,,,2012-12-03 06:40:32,2012-12-03 06:41:54
812,880,c:180632,0.0,USD,0.0,USD,,ACIW,,,2012-12-18 20:44:16,2012-12-19 06:08:57
813,881,c:5037,0.0,USD,0.0,USD,2006-02-14,NYSE Amex: LOV,http://dating.about.com/od/datingsiteprofiles/p/Spark-Networks.htm,"Spark Networks Information, News and Statistics",2013-01-12 05:09:48,2013-01-12 05:09:48
814,882,c:7945,0.0,USD,0.0,USD,2000-01-01,NYSE: AMD,,,2013-01-14 21:07:29,2013-11-13 05:22:10
815,883,c:186299,0.0,USD,0.0,USD,1995-07-09,NYSE:PT,,,2013-02-04 19:11:57,2013-02-04 19:11:57
816,884,c:3669,0.0,USD,40000000.0,USD,2005-07-08,AIM: BGO,,,2013-02-08 23:00:13,2013-06-07 16:55:24
817,885,c:189859,0.0,USD,0.0,USD,2007-11-16,EBR:ABLX,,,2013-03-04 02:35:39,2013-12-11 10:15:18
818,886,c:31008,0.0,USD,0.0,USD,2004-08-20,NYSE:NYX,,,2013-03-04 03:07:34,2013-03-04 03:07:34
819,887,c:17862,0.0,USD,0.0,USD,1994-01-03,NYSE:CVC,,,2013-03-12 03:20:07,2013-03-12 03:21:25
820,888,c:15832,0.0,USD,81000000.0,USD,2013-03-13,NYSE:SSNI,http://www.greentechmedia.com/articles/read/silver-spring-raises-81m-in-ipo,Silver Spring Raises $81M in IPO,2013-03-14 00:11:23,2013-03-18 19:24:38
821,890,c:70680,0.0,USD,0.0,USD,,OTC:ATGN,,,2013-03-14 00:42:37,2013-03-14 00:47:47
822,891,c:192434,0.0,USD,0.0,USD,2002-11-22,NYSE:CHA,,,2013-03-21 17:48:46,2013-03-21 17:48:46
823,892,c:47834,0.0,USD,170000000.0,USD,2013-03-14,ASX:MSB,http://www.mesoblast.com/download/412/,MESOBLAST COMPLETES A$170M PRIVATE PLACEMENT,2013-03-27 02:38:34,2013-03-27 02:38:34
824,893,c:193437,0.0,USD,0.0,USD,,OTC:MDBX,,,2013-03-29 05:15:59,2013-03-29 05:15:59
825,894,c:137890,0.0,USD,56000000.0,USD,2013-03-21,NASDAQ:ENTA,,,2013-03-29 07:13:22,2013-03-29 07:15:57
826,895,c:47906,0.0,USD,0.0,USD,2012-10-01,NASDAQ:AMBA,,,2013-04-02 07:28:32,2013-04-02 07:28:32
827,896,c:4004,0.0,USD,105000000.0,USD,2013-03-22,NYSE:MRIN,http://techcrunch.com/2013/03/22/ad-tech-specialist-marin-software-raises-105m-in-ipo-as-shares-pop-30-to-18-67/,"Ad-Tech Specialist Marin Software Raises $105M In IPO As Shares Pop 40%, But Now Under $18",2013-04-02 11:18:19,2013-04-02 11:18:19
828,898,c:193887,0.0,USD,0.0,USD,2009-12-23,TSX-V:VZX,http://www.vuzix.com/site/_news/12-23-Vuzix-IPO-Press-Release.pdf,VUZIX COMPLETES INITIAL PUBLIC OFFERING,2013-04-04 07:15:01,2013-04-04 07:15:01
829,899,c:3739,465000000.0,USD,79000000.0,USD,2013-04-02,NASDAQ:MKTO,http://techcrunch.com/2013/04/02/marketo-files-for-75m-ipo-to-grow-saas-marketing-platform/,Marketo Files For $75M IPO To Grow SaaS Marketing Platform,2013-04-06 07:14:50,2013-05-17 04:01:45
830,900,c:24702,0.0,USD,0.0,USD,,OTC:VSTA,,,2013-04-11 01:51:13,2013-04-11 01:51:38
